Timestamp,Latitude,Longitude,Precision,UserID,GeoNameID,ADM2,ADM1,Name,Project Definition,Division,Sector Name,Sub Sector Name,Project Name,Status of,Board Approval,Start Date,Finish Date,Appraisal,Project Cost,Geoname,Source,Source URL,Notes,AfDB Funding,AfDF Funding,Total Bank Group Funding,ADM 2 Name,ADM 1 Name
3/28/11 22:29,0.5,35.333333,3,"Kyle.Uptain,Alex.Egbert",178837,51393,51331,Kenya,P-KE-AAA-002,,Agriculture,Cash Crops,RESTORATION OF FARM INFRASTRUCTURE AND RURAL LIVELIHOODS,OnGo,4/29/09 0:00,9/15/08 0:00,12/31/13 0:00,2/9/09 0:00,16673000,Uasin Gishu District,PAR ; Project Appraisal Report,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/AR%20Kenya01%20En.pdf,"Kyle.Uptain: Page 16 (pdf) under Project's Target Area and PopulationAlex.Egbert: p.13, 2.1", $-   ," $15,000,000.00 "," $15,000,000.00 ",Uasin Gishu,Rift Valley
7/22/10 11:12,-0.566667,37.05,1,josh.powell,185815,51338,51325,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,APVD,11/3/09 0:00,1/1/10 0:00,12/1/13 0:00,6/15/09 0:00,77924694,Mukuruweini,Project Brief,Project Brief,Mukuruweini listed as Mukuruwe-ini in document, $-   ," $70,000,000.00 "," $70,000,000.00 ",Nyeri,Central
7/19/10 13:03,-0.566667,36.95,1,"Pat.Austria,Alena.Stern",181735,51338,51325,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,APVD,11/3/09 0:00,1/1/10 0:00,12/1/13 0:00,6/15/09 0:00,77924694,Othaya,Project Brief,Project Brief,"Pat.Austria: Alena.Stern:", $-   ," $70,000,000.00 "," $70,000,000.00 ",Nyeri,Central
7/19/10 13:03,0.233333,37.933333,1,"Pat.Austria,Alena.Stern",187231,51355,51327,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,APVD,11/3/09 0:00,1/1/10 0:00,12/1/13 0:00,6/15/09 0:00,77924694,Maua,Project Brief,Project Brief,"Pat.Austria: Alena.Stern:", $-   ," $70,000,000.00 "," $70,000,000.00 ",Meru North,Eastern
7/19/10 13:03,-1.366667,38.016667,1,"Pat.Austria,Alena.Stern",191038,51349,51327,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,APVD,11/3/09 0:00,1/1/10 0:00,12/1/13 0:00,6/15/09 0:00,77924694,Kitui,Project Brief,Project Brief,"Pat.Austria: Alena.Stern:", $-   ," $70,000,000.00 "," $70,000,000.00 ",Kitui,Eastern
7/19/10 13:03,0.238611,34.269444,1,"Pat.Austria,Alena.Stern",200304,51375,51330,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,APVD,11/3/09 0:00,1/1/10 0:00,12/1/13 0:00,6/15/09 0:00,77924694,Bondo,Project Brief,Project Brief,"Pat.Austria: Alena.Stern:", $-   ," $70,000,000.00 "," $70,000,000.00 ",Siaya,Nyanza
7/19/10 13:03,0.06,34.286111,1,"Pat.Austria,Alena.Stern",383388,51375,51330,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,APVD,11/3/09 0:00,1/1/10 0:00,12/1/13 0:00,6/15/09 0:00,77924694,Siaya,Project Brief,Project Brief,"Pat.Austria: Alena.Stern:", $-   ," $70,000,000.00 "," $70,000,000.00 ",Siaya,Nyanza
7/22/10 11:04,-1.666667,37.833333,2,josh.powell,177988,51349,51327,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,APVD,11/3/09 0:00,1/1/10 0:00,12/1/13 0:00,6/15/09 0:00,77924694,Yatta Location,Project Brief,Project Brief,"Alena.Stern: Yatta Location chosen to estimate Yatta dam and Yatta canalPat.Austria:", $-   ," $70,000,000.00 "," $70,000,000.00 ",Kitui,Eastern
3/28/11 23:09,-0.56092,37.04759,1,josh.powell,7732029,51338,51325,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,OnGo,11/3/09 0:00,1/1/10 0:00,12/31/14 0:00,6/15/09 0:00,77924694,Mukurwe-ini,Environmental Assesment,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Environmental-and-Social-Assessments/SUMMARY%20ENVIRONMENTAL%20SOCIAL%20IMPACT%20ASSESSMENT-31%20Aug%202009%20Patrick%20Karani%20_2_.pdf,"p.3, III. Table, row 2", $-   ," $70,000,000.00 "," $70,000,000.00 ",Nyeri,Central
3/28/11 23:09,-1.14598,37.54746,1,josh.powell,7729814,51350,51327,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,OnGo,11/3/09 0:00,1/1/10 0:00,12/31/14 0:00,6/15/09 0:00,77924694,Matuu,Environmental Assesment,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Environmental-and-Social-Assessments/SUMMARY%20ENVIRONMENTAL%20SOCIAL%20IMPACT%20ASSESSMENT-31%20Aug%202009%20Patrick%20Karani%20_2_.pdf,"p.3, III., table, row 2", $-   ," $70,000,000.00 "," $70,000,000.00 ",Machakos,Eastern
3/28/11 22:29,-1.18402,37.44613,1,"Kyle.Uptain,Alex.Egbert",7729815,51350,51327,Kenya,P-KE-E00-007,,Water Sup/Sanit,Water supply and Sanitation,SMALL MED TOWNS WATER SUPPLY,OnGo,11/3/09 0:00,1/1/10 0:00,12/31/14 0:00,6/15/09 0:00,77924694,Kithimani,Overview ; Environmental Assesment,http://www.afdb.org/en/projects-operations/project-portfolio/project/p-ke-e00-007/ ; http://www.afdb.org/fileadmin/uploads/afdb/Documents/Environmental-and-Social-Assessments/SUMMARY%20ENVIRONMENTAL%20SOCIAL%20IMPACT%20ASSESSMENT-31%20Aug%202009%20Patrick%20Karani%20_2_.pdf,"Kyle.Uptain: Water supply system rehabilitation and extension works in this locationAlex.Egbert: p.3, III., table, row 2", $-   ," $70,000,000.00 "," $70,000,000.00 ",Machakos,Eastern
3/28/11 23:12,-1.29,36.82,3,josh.powell,7667649,51360,51328,Kenya,P-KE-EB0-003,,Water Sup/Sanit,Sanitation,NAIROBI RIVER REHABILITAION: SEWERAGE IMPROVEMENT PROJECT,APVD,12/6/10 0:00,1/1/09 0:00,12/31/14 0:00,7/2/10 0:00,39870000,Nairobi,Project Appraisal Report,,"I am mapping the ADM2 Nairobi because p.16, table 2.1, 1 talks about the Nairobi, Ngong, mathare, and Kiu river basins being cleaned up to benefit the city of Nairobi.  There are cities for these places, but also google earth took me inside Nairobi ADM2 when i looked up the rivers, so i figured the river basins involved would be covered by mapping the ADM2.", $-   ," $35,000,000.00 "," $35,000,000.00 ",Nairobi,Nairobi
3/28/11 22:29,-1.2833333,36.8166667,1,"Kyle.Uptain,Alex.Egbert",184745,51360,51328,Kenya,P-KE-EB0-003,,Water Sup/Sanit,Sanitation,NAIROBI RIVER REHABILITAION: SEWERAGE IMPROVEMENT PROJECT,APVD,12/6/10 0:00,1/1/09 0:00,12/31/14 0:00,7/2/10 0:00,39870000,Nairobi,PAR ; Project Appraisal Report,N/A,"Kyle.Uptain: Page 19 (pdf) Project's Target AreaAlex.Egbert: p.15, 2.1.1", $-   ," $35,000,000.00 "," $35,000,000.00 ",Nairobi,Nairobi
3/28/11 22:29,-1.25,36.8833333,1,"Kyle.Uptain,Alex.Egbert",193717,51360,51328,Kenya,P-KE-EB0-003,,Water Sup/Sanit,Sanitation,NAIROBI RIVER REHABILITAION: SEWERAGE IMPROVEMENT PROJECT,APVD,12/6/10 0:00,1/1/09 0:00,12/31/14 0:00,7/2/10 0:00,39870000,Kariobangi,PAR ; Project Appraisal Report,N/A,"Kyle.Uptain: Page 16 (pdf) under Component 1. ""Rehabilitation of Kariobangi conventional wastewater treatment plant""Alex.Egbert: p.16, table 2.1, 1For the Kariobangi plant", $-   ," $35,000,000.00 "," $35,000,000.00 ",Nairobi,Nairobi
3/28/11 22:29,-1.257431,36.903571,1,"Kyle.Uptain,Alex.Egbert",199108,51360,51328,Kenya,P-KE-EB0-003,,Water Sup/Sanit,Sanitation,NAIROBI RIVER REHABILITAION: SEWERAGE IMPROVEMENT PROJECT,APVD,12/6/10 0:00,1/1/09 0:00,12/31/14 0:00,7/2/10 0:00,39870000,Dandora,PAR ; Project Appraisal Report,N/A,"Kyle.Uptain: Page 16 (pdf) under Component 1. ""Extension of Dandora waste stabilisation ponds""Alex.Egbert: p.16, 2.1.1", $-   ," $35,000,000.00 "," $35,000,000.00 ",Nairobi,Nairobi
3/28/11 22:29,-30.400011,27.70026684,1,"Kyle.Uptain,Alex.Egbert",932183,19016,1811,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Quthing,PAR ; Project Appraisal Report,,"Kyle.Uptain: Page 15 (pdf) under Component B. Quthing - Mphaki transmission lineAlex.Egbert: p.15, Table 2.1", $-   ," $11,000,000.00 "," $11,000,000.00 ",Name Unknown,Quthing
3/28/11 22:29,-29.3166667,27.4833333,1,"Kyle.Uptain,Alex.Egbert",932505,18925,1807,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Maseru,PAR ; Project Appraisal Report,,"Kyle.Uptain: Page 15 (pdf) under Component B. Construction of substation in this city. Maseru - Hlotse transmission lineAlex.Egbert: 15, Table 2.1", $-   ," $11,000,000.00 "," $11,000,000.00 ",Urban,Maseru
3/28/11 22:29,-28.871849,28.045009,1,"Kyle.Uptain,Alex.Egbert",932698,18881,1805,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Leribe,PAR ; Project Appraisal Report,,"Kyle.Uptain: Page 15 (pdf) under Component B. Construction of substation in this city. Maseru - Hlotse transmission line. Spelled Hlotse (for some reason the coder says this name, but when I click it, it says Lerbie instead. Nevertheless, they're the same location according to Google Earth)Alex.Egbert: p.15, Table 2.1", $-   ," $11,000,000.00 "," $11,000,000.00 ",Urban,Leribe
3/28/11 22:29,-30.22455,28.16985,1,"Kyle.Uptain,Alex.Egbert",7602530,19032,1811,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Mphaki Community,PAR ; Project Appraisal Report,,"Kyle.Uptain: Page 15 (pdf) under Component A and B. Construction of substation in this city, construction of 200 solar homes, and construction of transmission linesAlex.Egbert: p.15, Table 2.1", $-   ," $11,000,000.00 "," $11,000,000.00 ",Name Unknown,Quthing
4/7/11 13:03,-30.4166667,28,4,josh.powell,932184,,1811,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Quthing District,Project Appraisal Report ; PAR,,"Alex.Egbert: p.15, Table 2.1I mapped the ADM1 because this is for the power line, and the ADM2's for Quthing and Mphaki said ""Name Unknown"" on GAUL.Kyle.Uptain: Page 15 (pdf) under Component B. Quthing - Mphaki transmission line runs through this province (couldn't determine in which ADM2 the line runs through)", $-   ," $11,000,000.00 "," $11,000,000.00 ",,Quthing
4/7/11 13:03,-29.5,28,4,josh.powell,932506,,1807,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Maseru District,Project Appraisal Report,,"Alex.Egbert: p.15, Table 2.1Again i mapped the ADM1 because the ADM2 just said UrbanKyle.Uptain: Page 15 (pdf) under Component B. Maseru - Hlotse transmission line runs though this province (couldn't determine in which ADM2 the line runs through)", $-   ," $11,000,000.00 "," $11,000,000.00 ",,Maseru
4/7/11 13:04,-29.53318,28.26991,2,josh.powell,7729880,19055,1812,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Mantsonyane,Project Appraisal Report,,"Alex.Egbert: p.15, table 2.1Kyle.Uptain: Page 15 (pdf) under Component A. Couldn't find the hydroelectric dam, so I coded this city under precision code 2 since it's near the Mantsonyane river", $-   ," $11,000,000.00 "," $11,000,000.00 ",Mantsonyane,Thaba Tseka
4/7/11 13:05,-29.1666667,27.9166667,4,josh.powell,932932,,1803,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Berea District,PAR,,Page 15 (pdf) under Component B. Maseru - Hlotse transmission line runs though this province (couldn't determine in which ADM2 the line runs through), $-   ," $11,000,000.00 "," $11,000,000.00 ",,Berea
4/7/11 13:05,-29,28,4,josh.powell,932700,,1805,Lesotho,P-LS-FA0-001,,Power,Electricity,RURAL ELECTRIFICATION PROJECT,OnGo,2/4/09 0:00,8/1/07 0:00,12/31/13 0:00,8/26/08 0:00,15178877,Leribe District,PAR,,Page 15 (pdf) under Component B. Maseru - Hlotse transmission line runs though this province (couldn't determine in which ADM2 the line runs through), $-   ," $11,000,000.00 "," $11,000,000.00 ",,Leribe
3/28/11 22:29,6.5,-10.5,4,"Kyle.Uptain,Alex.Egbert",2274890,,1824,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Montserrado County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See page 18 (pdf) under Project's Target AreaAlex.Egbert: p.14, table 2.1", $-   ," $12,000,000.00 "," $12,000,000.00 ",,Montserrado
3/28/11 22:29,4.75,-7.75,4,"Kyle.Uptain,Alex.Egbert",2275099,,1823,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Maryland County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See map on last page (see also page 18 [pdf] under Project's Target Area). Covers the places I couldn't find in the provinceAlex.Egbert: p.14, Table 2.1", $-   ," $12,000,000.00 "," $12,000,000.00 ",,Maryland
3/28/11 22:29,5.9166667,-8.0833333,4,"Kyle.Uptain,Alex.Egbert",2276622,,1819,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Grand Gedeh County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See map on last page (see also page 18 [pdf] under Project's Target Area). Covers the places I couldn't find in the provinceAlex.Egbert: p.14, Table 2.1", $-   ," $12,000,000.00 "," $12,000,000.00 ",,Grand Gedeh
3/28/11 22:29,7.1666667,-11,4,"Kyle.Uptain,Alex.Egbert",2276627,,1818,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Grand Cape Mount County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See page 18 (pdf) under Project's Target AreaAlex.Egbert: p.14 table 2.1", $-   ," $12,000,000.00 "," $12,000,000.00 ",,Grand Cape Mount
3/28/11 22:29,6.25,-9.75,4,"Kyle.Uptain,Alex.Egbert",2276630,,1817,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Grand Bassa County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See page 18 (pdf) under Project's Target AreaAlex.Egbert: p.14, table 2.1", $-   ," $12,000,000.00 "," $12,000,000.00 ",,Grand Bassa
3/28/11 22:29,6.666667,-10.833333,4,"Kyle.Uptain,Alex.Egbert",2278324,,1814,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Bomi County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See page 18 (pdf) under Project's Target AreaAlex.Egbert: p.14, Table 2.1", $-   ," $12,000,000.00 "," $12,000,000.00 ",,Bomi
3/28/11 22:29,4.9166667,-8.25,4,"Kyle.Uptain,Alex.Egbert",2588490,,1820,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Grand Kru County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See map on last page (see also page 18 [pdf] under Project's Target Area). Covers the places I couldn't find in the provinceAlex.Egbert: p.14, table 2.1 row AJosh emailed to get more clarification, and they responded to just map these 8 ADM1's", $-   ," $12,000,000.00 "," $12,000,000.00 ",,Grand Kru
3/28/11 22:29,5.25,-7.9166667,4,"Kyle.Uptain,Alex.Egbert",2593120,,1827,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,River Gee County,PAR ; Draft Appraisal Report,,"Kyle.Uptain: See map on last page (see also page 18 [pdf] under Project's Target Area). Covers the places I couldn't find in the provinceAlex.Egbert: p.14, table 2.1", $-   ," $12,000,000.00 "," $12,000,000.00 ",,River Ghee
3/28/11 22:29,6.0666667,-8.1280556,1,"Kyle.Uptain,Alex.Egbert",2272491,39198,1819,Liberia,P-LR-E00-003,,Water Sup/Sanit,Water supply and Sanitation,URBAN WATER SUPPLY AND SANITATION,APVD,5/19/10 0:00,9/1/09 0:00,6/30/15 0:00,7/15/09 0:00,26087365,Zwedru,PAR ; General Procurement Notice,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-related-Procurement/GPNLiberiaUWSSP%20%20%2005-09.pdf,"Kyle.Uptain: Page 18 (pdf) under Project Component iAlex.Egbert: p.1, 2", $-   ," $24,630,000.00 "," $24,630,000.00 ",Tchien,Grand Gedeh
3/28/11 22:29,6.300539727,-10.7968998,1,"Kyle.Uptain,Alex.Egbert",2274895,39216,1824,Liberia,P-LR-E00-003,,Water Sup/Sanit,Water supply and Sanitation,URBAN WATER SUPPLY AND SANITATION,APVD,5/19/10 0:00,9/1/09 0:00,6/30/15 0:00,7/15/09 0:00,26087365,Monrovia,PAR ; General Procurement Notice,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-related-Procurement/GPNLiberiaUWSSP%20%20%2005-09.pdf,"Kyle.Uptain: Page 18 (pdf) under Project Component iAlex.Egbert: p.1,2", $-   ," $24,630,000.00 "," $24,630,000.00 ",Greater Monrovia,Montserrado
3/28/11 22:29,6.53,-10.3516667,1,"Kyle.Uptain,Alex.Egbert",2276086,39211,1822,Liberia,P-LR-E00-003,,Water Sup/Sanit,Water supply and Sanitation,URBAN WATER SUPPLY AND SANITATION,APVD,5/19/10 0:00,9/1/09 0:00,6/30/15 0:00,7/15/09 0:00,26087365,Kakata,PAR ; General Procurement Notice,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-related-Procurement/GPNLiberiaUWSSP%20%20%2005-09.pdf,"Kyle.Uptain: Page 18 (pdf) under Project Component iAlex.Egbert: p.1, 2", $-   ," $24,630,000.00 "," $24,630,000.00 ",Kakata,Margibi
3/28/11 22:29,5.8808333,-10.0466667,1,"Kyle.Uptain,Alex.Egbert",2278158,39189,1817,Liberia,P-LR-E00-003,,Water Sup/Sanit,Water supply and Sanitation,URBAN WATER SUPPLY AND SANITATION,APVD,5/19/10 0:00,9/1/09 0:00,6/30/15 0:00,7/15/09 0:00,26087365,Buchanan,PAR ; General Procurement Notice,http://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-related-Procurement/GPNLiberiaUWSSP%20%20%2005-09.pdf,"Kyle.Uptain: Page 18 (pdf) under Project Component iAlex.Egbert: p.1, 2", $-   ," $24,630,000.00 "," $24,630,000.00 ",District #3,Grand Bassa
4/7/11 13:06,6.2755556,-10.7177778,1,josh.powell,2274465,39216,1824,Liberia,P-LR-E00-003,,Water Sup/Sanit,Water supply and Sanitation,URBAN WATER SUPPLY AND SANITATION,APVD,5/19/10 0:00,9/1/09 0:00,6/30/15 0:00,7/15/09 0:00,26087365,Paynesville,PAR,http://www.afdb.org/en/projects-operations/project-portfolio/project/p-lr-e00-003/,10 boreholes to be constructed in this city, $-   ," $24,630,000.00 "," $24,630,000.00 ",Greater Monrovia,Montserrado
4/7/11 13:10,6.300539727,-10.7968998,1,josh.powell,2274895,39216,1824,Liberia,P-LR-HAA-001,,Finance,Development Banking,LIBERIA BANK FOR DEVT.,APVD,6/10/09 0:00,7/31/09 0:00,7/31/16 0:00,3/24/09 0:00,5000000,Monrovia,PAR,,Page 7 (pdf). Credit to be given to The Liberia Bank for Development and Investment (LBDI) which is based in this city. See http://www.lbdi.net/lbdi/content_list_sub.php?main=23&related=23&pg=mp," $3,303,300.00 ", $-   ," $3,303,300.00 ",Greater Monrovia,Montserrado
4/7/11 13:11,4.6797222,-8.2338889,1,josh.powell,2278889,39202,1820,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Barclayville,PAR,,"See map on last page. Barclayville city, swamp projects, and market", $-   ," $12,000,000.00 "," $12,000,000.00 ",Upper Kru Coast,Grand Kru
4/7/11 13:12,6.27,-8.5136111,1,josh.powell,2277534,39196,1819,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Dugee,PAR,,See map on last page, $-   ," $12,000,000.00 "," $12,000,000.00 ",Gbarzon,Grand Gedeh
4/7/11 13:13,5.267778,-8.006944,2,josh.powell,2277364,39225,1827,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Flehwroken,PAR,,See map on last page. Flehwroken swamp project, $-   ," $12,000,000.00 "," $12,000,000.00 ",Gbeapo,River Ghee
4/7/11 13:13,4.945,-7.8977778,2,josh.powell,2276595,39213,1823,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Glofaken,PAR,,See map on last page. Glofaken swamp, $-   ," $12,000,000.00 "," $12,000,000.00 ",Barrobo,Maryland
4/7/11 13:13,4.375,-7.7169444,2,josh.powell,2276492,39214,1823,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Harper,PAR,,See map on last page. Harper Dam / Philadelphia Swamp and Junction, $-   ," $12,000,000.00 "," $12,000,000.00 ",Pleebo/Sodeken,Maryland
4/7/11 13:14,5.3775,-7.99417,1,josh.powell,2272876,39225,1827,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Jakakehn,PAR,,See map on last page. Spelled Jarkarken, $-   ," $12,000,000.00 "," $12,000,000.00 ",Gbeapo,River Ghee
4/7/11 13:14,4.7994444,-7.7363889,1,josh.powell,2276065,39214,1823,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Kaloken,PAR,,See map on last page. Kaloken city, $-   ," $12,000,000.00 "," $12,000,000.00 ",Pleebo/Sodeken,Maryland
4/7/11 13:14,4.5891667,-7.6725,2,josh.powell,2274372,39214,1823,Liberia,P-LR-A00-001,,Agriculture,Agriculture and Rural Development,AGRICULTURE SECTOR REHABILITATION PROJECT,OnGo,3/24/10 0:00,2/1/08 0:00,6/30/16 0:00,1/31/09 0:00,18300000,Pleebo,PAR,,"See map on last page. Pleebo Swamp 1, 2, and 3, and Pleebo additional swamp", $-   ," $12,000,000.00 "," $12,000,000.00 ",Pleebo/Sodeken,Maryland
